소방서,연월,시간대,지역,이송수,출동수,평균기온
원주소방서,202206,4.0,원주,48.0,46,19.790000000000003
원주소방서,202206,5.0,원주,60.0,58,19.46333333333333
원주소방서,202206,6.0,원주,50.0,47,19.41333333333333
원주소방서,202206,7.0,원주,59.0,67,19.83333333333333
원주소방서,202206,8.0,원주,134.0,119,20.78333333333333
원주소방서,202206,9.0,원주,123.0,115,22.246666666666663
원주소방서,202206,10.0,원주,103.0,97,23.436666666666667
원주소방서,202206,11.0,원주,106.0,116,24.386666666666667
원주소방서,202206,12.0,원주,100.0,89,25.42
원주소방서,202206,13.0,원주,104.0,104,26.05333333333333
원주소방서,202206,14.0,원주,76.0,91,26.33333333333333
원주소방서,202206,15.0,원주,72.0,86,26.35666666666667
원주소방서,202206,16.0,원주,73.0,85,26.290000000000003
원주소방서,202206,17.0,원주,82.0,77,25.996666666666663
원주소방서,202206,18.0,원주,69.0,91,25.523333333333333
원주소방서,202206,19.0,원주,82.0,98,24.80333333333333
원주소방서,202206,20.0,원주,97.0,96,23.953333333333333
원주소방서,202206,21.0,원주,78.0,108,23.293333333333333
원주소방서,202206,22.0,원주,71.0,93,22.543333333333333
원주소방서,202206,23.0,원주,70.0,80,22.076666666666664
원주소방서,202207,0.0,원주,68.0,72,24.72903225806452
원주소방서,202207,1.0,원주,46.0,52,24.35483870967742
원주소방서,202207,2.0,원주,42.0,51,24.032258064516128
원주소방서,202207,3.0,원주,45.0,48,23.700000000000003
원주소방서,202207,4.0,원주,38.0,47,23.40322580645161
원주소방서,202207,5.0,원주,61.0,45,23.23225806451613
원주소방서,202207,6.0,원주,57.0,63,23.11290322580645
원주소방서,202207,7.0,원주,109.0,84,23.616129032258065
원주소방서,202207,8.0,원주,108.0,106,24.43870967741936
원주소방서,202207,9.0,원주,108.0,118,25.59354838709677
원주소방서,202207,10.0,원주,87.0,95,26.63225806451613
원주소방서,202207,11.0,원주,99.0,105,27.59354838709677
원주소방서,202207,12.0,원주,115.0,133,28.351612903225806
원주소방서,202207,13.0,원주,116.0,124,28.961290322580645
원주소방서,202207,14.0,원주,123.0,129,29.203225806451613
원주소방서,202207,15.0,원주,105.0,121,29.40967741935484
원주소방서,202207,16.0,원주,104.0,108,29.448387096774194
원주소방서,202207,17.0,원주,108.0,108,28.887096774193548
원주소방서,202207,18.0,원주,121.0,121,28.296774193548387
원주소방서,202207,19.0,원주,131.0,116,27.88387096774193
원주소방서,202207,20.0,원주,99.0,114,26.83870967741936
원주소방서,202207,21.0,원주,98.0,112,26.203225806451613
원주소방서,202207,22.0,원주,109.0,112,25.64516129032258
원주소방서,202207,23.0,원주,74.0,91,25.32258064516129
원주소방서,202208,0.0,원주,79.0,87,24.1
원주소방서,202208,1.0,원주,54.0,70,23.770967741935483
원주소방서,202208,2.0,원주,46.0,50,23.58709677419355
원주소방서,202208,3.0,원주,53.0,64,23.293548387096774
원주소방서,202208,4.0,원주,52.0,57,23.154838709677417
원주소방서,202208,5.0,원주,69.0,84,22.896774193548385
원주소방서,202208,6.0,원주,71.0,77,22.770967741935483
원주소방서,202208,7.0,원주,124.0,108,22.93870967741936
원주소방서,202208,8.0,원주,160.0,143,23.570967741935487
원주소방서,202208,9.0,원주,160.0,149,24.306451612903224
원주소방서,202208,10.0,원주,142.0,157,25.161290322580644
원주소방서,202208,11.0,원주,167.0,150,25.94193548387097
원주소방서,202208,12.0,원주,156.0,147,26.57741935483871
원주소방서,202208,13.0,원주,143.0,139,27.016129032258064
원주소방서,202208,14.0,원주,119.0,133,27.187096774193545
원주소방서,202208,15.0,원주,115.0,97,27.351612903225806
원주소방서,202208,16.0,원주,88.0,103,27.09032258064516
원주소방서,202208,17.0,원주,148.0,140,26.94193548387097
원주소방서,202208,18.0,원주,103.0,112,26.69677419354839
원주소방서,202208,19.0,원주,132.0,133,25.990322580645163
원주소방서,202208,20.0,원주,79.0,104,25.135483870967743
원주소방서,202208,21.0,원주,100.0,107,24.574193548387097
원주소방서,202208,22.0,원주,79.0,87,24.293548387096774
원주소방서,202208,23.0,원주,85.0,97,24.038709677419355
원주소방서,202209,0.0,원주,54.0,72,18.96333333333333
원주소방서,202209,1.0,원주,63.0,63,18.523333333333333
원주소방서,202209,2.0,원주,53.0,66,18.1
원주소방서,202209,3.0,원주,40.0,50,17.8
원주소방서,202209,4.0,원주,40.0,45,17.426666666666666
원주소방서,202209,5.0,원주,45.0,46,17.073333333333334
원주소방서,202209,6.0,원주,76.0,57,16.91
원주소방서,202209,7.0,원주,110.0,88,17.073333333333334
원주소방서,202209,8.0,원주,112.0,105,17.906896551724138
원주소방서,202209,9.0,원주,166.0,148,19.44482758620689
원주소방서,202209,10.0,원주,137.0,122,21.07586206896552
원주소방서,202209,11.0,원주,113.0,114,22.676666666666662
원주소방서,202209,12.0,원주,133.0,118,24.10666666666667
원주소방서,202209,13.0,원주,107.0,113,24.84333333333333
원주소방서,202209,14.0,원주,130.0,139,25.34333333333333
원주소방서,202209,15.0,원주,95.0,108,25.456666666666667
원주소방서,202209,16.0,원주,99.0,107,25.41333333333333
원주소방서,202209,17.0,원주,154.0,152,24.976666666666667
원주소방서,202209,18.0,원주,131.0,140,23.90666666666667
원주소방서,202209,19.0,원주,115.0,109,22.266666666666666
원주소방서,202209,20.0,원주,93.0,101,21.116666666666667
원주소방서,202209,21.0,원주,101.0,120,20.53333333333333
원주소방서,202209,22.0,원주,85.0,92,19.98333333333333
원주소방서,202209,23.0,원주,68.0,95,19.44
원주소방서,202210,0.0,원주,48.0,68,11.74516129032258
원주소방서,202210,1.0,원주,42.0,57,11.19032258064516
원주소방서,202210,2.0,원주,50.0,47,10.67741935483871
원주소방서,202210,3.0,원주,31.0,38,10.229032258064516
원주소방서,202210,4.0,원주,30.0,30,9.803225806451612
원주소방서,202210,5.0,원주,55.0,52,9.59032258064516
원주소방서,202210,6.0,원주,68.0,55,9.319354838709677
원주소방서,202210,7.0,원주,88.0,79,9.22258064516129
원주소방서,202210,8.0,원주,118.0,108,9.787096774193548
원주소방서,202210,9.0,원주,145.0,124,11.006451612903223
원주소방서,202210,10.0,원주,123.0,128,13.041935483870969
원주소방서,202210,11.0,원주,104.0,102,14.90967741935484
원주소방서,202210,12.0,원주,118.0,112,16.35483870967742
원주소방서,202210,13.0,원주,123.0,117,17.312903225806455
원주소방서,202210,14.0,원주,102.0,111,17.97741935483871
원주소방서,202210,15.0,원주,102.0,107,18.10322580645161
원주소방서,202210,16.0,원주,90.0,94,17.76774193548387
원주소방서,202210,17.0,원주,86.0,107,17.22258064516129
원주소방서,202210,18.0,원주,112.0,129,15.783870967741937
원주소방서,202210,19.0,원주,102.0,107,14.506451612903223
원주소방서,202210,20.0,원주,103.0,115,13.64516129032258
원주소방서,202210,21.0,원주,70.0,77,13.093548387096773
원주소방서,202210,22.0,원주,83.0,90,12.603225806451611
원주소방서,202210,23.0,원주,63.0,75,12.09032258064516
원주소방서,202211,0.0,원주,84.0,76,7.12
원주소방서,202211,1.0,원주,44.0,50,6.626666666666667
원주소방서,202211,2.0,원주,41.0,44,6.096666666666667
원주소방서,202211,3.0,원주,28.0,39,5.636666666666667
원주소방서,202211,4.0,원주,47.0,45,5.19
원주소방서,202211,5.0,원주,37.0,44,4.846666666666667
원주소방서,202211,6.0,원주,49.0,51,4.54
원주소방서,202211,7.0,원주,95.0,74,4.28
원주소방서,202211,8.0,원주,143.0,112,4.636666666666667
원주소방서,202211,9.0,원주,154.0,130,5.9366666666666665
원주소방서,202211,10.0,원주,126.0,137,7.846666666666667
원주소방서,202211,11.0,원주,120.0,104,9.913333333333332
원주소방서,202211,12.0,원주,97.0,82,11.666666666666666
원주소방서,202211,13.0,원주,96.0,97,12.883333333333333
원주소방서,202211,14.0,원주,117.0,122,13.65
원주소방서,202211,15.0,원주,81.0,78,13.786666666666669
원주소방서,202211,16.0,원주,112.0,112,13.6
원주소방서,202211,17.0,원주,113.0,123,12.676666666666668
원주소방서,202211,18.0,원주,103.0,85,11.27
원주소방서,202211,19.0,원주,96.0,107,9.98
원주소방서,202211,20.0,원주,82.0,80,9.16
원주소방서,202211,21.0,원주,103.0,110,8.31
원주소방서,202211,22.0,원주,82.0,90,7.72
원주소방서,202211,23.0,원주,67.0,84,7.19
원주소방서,202212,0.0,원주,61.0,65,-4.774193548387097
원주소방서,202212,1.0,원주,36.0,41,-5.267741935483872
원주소방서,202212,2.0,원주,53.0,62,-5.693548387096774
원주소방서,202212,3.0,원주,43.0,52,-6.04516129032258
원주소방서,202212,4.0,원주,29.0,30,-6.422580645161291
원주소방서,202212,5.0,원주,61.0,48,-6.745161290322581
원주소방서,202212,6.0,원주,63.0,68,-6.838709677419355
원주소방서,202212,7.0,원주,106.0,94,-7.025806451612904
원주소방서,202212,8.0,원주,137.0,124,-7.122580645161291
원주소방서,202212,9.0,원주,155.0,147,-6.229032258064516
원주소방서,202212,10.0,원주,144.0,144,-4.922580645161291
원주소방서,202212,11.0,원주,123.0,116,-3.325806451612903
원주소방서,202212,12.0,원주,115.0,95,-1.9548387096774196
원주소방서,202212,13.0,원주,126.0,114,-0.7483870967741937
원주소방서,202212,14.0,원주,125.0,131,-0.0903225806451613
원주소방서,202212,15.0,원주,87.0,115,0.1903225806451613
원주소방서,202212,16.0,원주,104.0,111,0.2129032258064516
원주소방서,202212,17.0,원주,90.0,111,-0.3129032258064516
원주소방서,202212,18.0,원주,108.0,101,-1.096774193548387
원주소방서,202212,19.0,원주,100.0,100,-1.812903225806452
원주소방서,202212,20.0,원주,77.0,95,-2.4935483870967743
원주소방서,202212,21.0,원주,88.0,101,-3.0870967741935487
원주소방서,202212,22.0,원주,82.0,93,-3.583870967741935
원주소방서,202212,23.0,원주,57.0,59,-4.199999999999999
원주소방서,202301,0.0,원주,59.0,71,-3.393548387096774
원주소방서,202301,1.0,원주,46.0,47,-3.848387096774193
원주소방서,202301,2.0,원주,62.0,58,-4.335483870967742
원주소방서,202301,3.0,원주,47.0,54,-4.712903225806452
원주소방서,202301,4.0,원주,42.0,45,-5.083870967741936
원주소방서,202301,5.0,원주,30.0,28,-5.387096774193548
원주소방서,202301,6.0,원주,47.0,44,-5.596774193548387
원주소방서,202301,7.0,원주,86.0,75,-5.741935483870968
원주소방서,202301,8.0,원주,124.0,113,-5.893548387096774
원주소방서,202301,9.0,원주,126.0,106,-5.112903225806452
원주소방서,202301,10.0,원주,129.0,129,-3.867741935483872
원주소방서,202301,11.0,원주,124.0,115,-2.3161290322580643
원주소방서,202301,12.0,원주,102.0,105,-0.7419354838709677
원주소방서,202301,13.0,원주,110.0,83,0.5612903225806453
원주소방서,202301,14.0,원주,126.0,120,1.435483870967742
원주소방서,202301,15.0,원주,118.0,103,1.835483870967742
원주소방서,202301,16.0,원주,95.0,86,1.9516129032258065
원주소방서,202301,17.0,원주,104.0,83,1.3838709677419354
원주소방서,202301,18.0,원주,76.0,91,0.3161290322580645
원주소방서,202301,19.0,원주,86.0,79,-0.496774193548387
원주소방서,202301,20.0,원주,97.0,89,-1.0838709677419356
원주소방서,202301,21.0,원주,88.0,85,-1.6161290322580646
원주소방서,202301,22.0,원주,73.0,83,-2.0935483870967744
원주소방서,202301,23.0,원주,64.0,74,-2.641935483870968
원주소방서,202302,0.0,원주,63.0,61,0.4107142857142856
원주소방서,202302,1.0,원주,58.0,70,-0.0785714285714285
원주소방서,202302,2.0,원주,29.0,41,-0.6071428571428571
원주소방서,202302,3.0,원주,42.0,34,-1.1142857142857143
원주소방서,202302,4.0,원주,37.0,48,-1.475
원주소방서,202302,5.0,원주,39.0,42,-1.825
원주소방서,202302,6.0,원주,69.0,54,-2.1392857142857142
원주소방서,202302,7.0,원주,78.0,68,-2.4714285714285715
원주소방서,202302,8.0,원주,87.0,76,-2.242857142857143
원주소방서,202302,9.0,원주,142.0,110,-1.0214285714285716
원주소방서,202302,10.0,원주,88.0,68,0.7857142857142857
원주소방서,202302,11.0,원주,115.0,87,2.4785714285714286
원주소방서,202302,12.0,원주,118.0,101,4.203571428571428
원주소방서,202302,13.0,원주,81.0,88,5.492857142857143
원주소방서,202302,14.0,원주,90.0,80,6.417857142857143
원주소방서,202302,15.0,원주,92.0,91,6.685714285714285
원주소방서,202302,16.0,원주,66.0,76,6.839285714285714
원주소방서,202302,17.0,원주,68.0,77,6.371428571428572
원주소방서,202302,18.0,원주,82.0,99,5.482142857142857
원주소방서,202302,19.0,원주,93.0,82,4.360714285714286
원주소방서,202302,20.0,원주,74.0,76,3.117857142857143
원주소방서,202302,21.0,원주,62.0,66,2.2964285714285717
원주소방서,202302,22.0,원주,52.0,60,1.6071428571428572
원주소방서,202302,23.0,원주,63.0,74,0.9892857142857142
원주소방서,202303,0.0,원주,61.0,66,7.52258064516129
원주소방서,202303,1.0,원주,50.0,59,6.825806451612903
원주소방서,202303,2.0,원주,56.0,54,6.035483870967742
원주소방서,202303,3.0,원주,38.0,42,5.348387096774194
원주소방서,202303,4.0,원주,51.0,48,4.780645161290322
원주소방서,202303,5.0,원주,43.0,35,4.193548387096774
원주소방서,202303,6.0,원주,48.0,45,3.7
원주소방서,202303,7.0,원주,80.0,61,3.5806451612903225
원주소방서,202303,8.0,원주,109.0,91,4.603225806451612
원주소방서,202303,9.0,원주,126.0,107,6.558064516129033
원주소방서,202303,10.0,원주,117.0,115,8.893548387096773
원주소방서,202303,11.0,원주,111.0,83,11.174193548387096
원주소방서,202303,12.0,원주,146.0,121,12.832258064516129
원주소방서,202303,13.0,원주,113.0,110,14.125806451612902
원주소방서,202303,14.0,원주,91.0,102,14.848387096774196
원주소방서,202303,15.0,원주,74.0,74,15.380645161290325
원주소방서,202303,16.0,원주,98.0,80,15.6
원주소방서,202303,17.0,원주,98.0,98,15.293548387096775
원주소방서,202303,18.0,원주,98.0,92,14.461290322580645
원주소방서,202303,19.0,원주,98.0,106,13.25483870967742
원주소방서,202303,20.0,원주,99.0,109,11.806451612903226
원주소방서,202303,21.0,원주,82.0,94,10.461290322580645
원주소방서,202303,22.0,원주,71.0,81,9.393548387096772
원주소방서,202303,23.0,원주,85.0,93,8.435483870967742
원주소방서,202304,0.0,원주,26.0,54,11.586666666666666
원주소방서,202304,1.0,원주,54.0,56,10.973333333333333
원주소방서,202304,2.0,원주,42.0,50,10.43
원주소방서,202304,3.0,원주,44.0,44,9.77
원주소방서,202304,4.0,원주,41.0,45,9.27
원주소방서,202304,5.0,원주,49.0,42,9.158620689655171
원주소방서,202304,6.0,원주,48.0,37,8.848275862068967
원주소방서,202304,7.0,원주,85.0,72,9.26551724137931
원주소방서,202304,8.0,원주,133.0,103,10.29310344827586
원주소방서,202304,9.0,원주,151.0,112,11.986206896551725
원주소방서,202304,10.0,원주,98.0,84,13.803333333333336
원주소방서,202304,11.0,원주,96.0,91,15.313333333333333
원주소방서,202304,12.0,원주,122.0,94,16.503333333333334
원주소방서,202304,13.0,원주,108.0,114,17.163333333333334
원주소방서,202304,14.0,원주,97.0,95,17.783333333333335
원주소방서,202304,15.0,원주,102.0,105,18.016666666666666
원주소방서,202304,16.0,원주,75.0,95,17.86
원주소방서,202304,17.0,원주,120.0,91,17.673333333333336
원주소방서,202304,18.0,원주,100.0,108,17.06
원주소방서,202304,19.0,원주,113.0,105,16.09
원주소방서,202304,20.0,원주,105.0,97,14.92
원주소방서,202304,21.0,원주,98.0,97,13.86
원주소방서,202304,22.0,원주,63.0,68,13.023333333333332
원주소방서,202304,23.0,원주,104.0,104,12.223333333333333
원주소방서,202305,0.0,원주,71.0,83,16.27741935483871
원주소방서,202305,1.0,원주,41.0,51,15.667741935483871
원주소방서,202305,2.0,원주,56.0,52,15.058064516129033
원주소방서,202305,3.0,원주,45.0,39,14.383870967741936
원주소방서,202305,4.0,원주,34.0,37,13.841935483870968
원주소방서,202305,5.0,원주,60.0,51,13.393548387096772
원주소방서,202305,6.0,원주,75.0,61,13.251612903225809
원주소방서,202305,7.0,원주,99.0,85,14.14516129032258
원주소방서,202305,8.0,원주,128.0,96,15.50967741935484
원주소방서,202305,9.0,원주,150.0,118,17.27741935483871
원주소방서,202305,10.0,원주,169.0,141,19.17096774193548
원주소방서,202305,11.0,원주,160.0,122,20.65806451612903
원주소방서,202305,12.0,원주,107.0,108,21.9
원주소방서,202305,13.0,원주,118.0,110,22.567741935483877
원주소방서,202305,14.0,원주,119.0,111,23.21935483870968
원주소방서,202305,15.0,원주,96.0,107,23.55806451612903
원주소방서,202305,16.0,원주,104.0,110,23.483870967741936
원주소방서,202305,17.0,원주,102.0,113,23.21935483870968
원주소방서,202305,18.0,원주,101.0,117,22.570967741935487
원주소방서,202305,19.0,원주,126.0,107,21.606451612903225
원주소방서,202305,20.0,원주,89.0,109,20.12903225806452
원주소방서,202305,21.0,원주,102.0,105,19.05806451612903
원주소방서,202305,22.0,원주,57.0,76,18.216129032258067
원주소방서,202305,23.0,원주,96.0,101,17.370967741935484
원주소방서,202306,0.0,원주,53.0,68,21.473333333333336
원주소방서,202306,1.0,원주,51.0,56,21.00333333333333
원주소방서,202306,2.0,원주,39.0,39,20.43
원주소방서,202306,3.0,원주,30.0,41,19.90333333333333
원주소방서,202306,4.0,원주,53.0,47,19.636666666666667
원주소방서,202306,5.0,원주,54.0,56,19.2
원주소방서,202306,6.0,원주,89.0,73,19.176666666666662
원주소방서,202306,7.0,원주,90.0,62,19.74333333333333
원주소방서,202306,8.0,원주,153.0,130,20.75
원주소방서,202306,9.0,원주,145.0,112,22.28
원주소방서,202306,10.0,원주,124.0,117,23.433333333333334
원주소방서,202306,11.0,원주,99.0,101,24.686666666666667
원주소방서,202306,12.0,원주,112.0,111,25.46333333333333
원주소방서,202306,13.0,원주,109.0,112,26.11
원주소방서,202306,14.0,원주,106.0,105,26.543333333333333
원주소방서,202306,15.0,원주,110.0,97,26.68
원주소방서,202306,16.0,원주,79.0,86,26.863333333333333
원주소방서,202306,17.0,원주,99.0,108,26.703333333333333
원주소방서,202306,18.0,원주,91.0,82,26.203333333333333
원주소방서,202306,19.0,원주,83.0,92,25.366666666666667
원주소방서,202306,20.0,원주,101.0,100,24.366666666666667
원주소방서,202306,21.0,원주,101.0,104,23.25
원주소방서,202306,22.0,원주,73.0,83,22.676666666666662
원주소방서,202306,23.0,원주,78.0,82,22.15666666666667
원주소방서,202307,0.0,원주,83.0,89,24.432258064516127
원주소방서,202307,1.0,원주,57.0,71,24.225806451612904
원주소방서,202307,2.0,원주,51.0,51,23.896774193548385
원주소방서,202307,3.0,원주,45.0,64,23.75483870967742
원주소방서,202307,4.0,원주,42.0,51,23.516129032258064
원주소방서,202307,5.0,원주,71.0,58,23.36774193548387
원주소방서,202307,6.0,원주,78.0,83,23.26451612903226
원주소방서,202307,7.0,원주,102.0,91,23.67419354838709
원주소방서,202307,8.0,원주,180.0,160,24.52258064516129
원주소방서,202307,9.0,원주,167.0,138,25.538709677419355
원주소방서,202307,10.0,원주,143.0,123,26.532258064516128
원주소방서,202307,11.0,원주,157.0,138,27.5258064516129
원주소방서,202307,12.0,원주,100.0,101,28.10967741935484
원주소방서,202307,13.0,원주,142.0,140,28.712903225806453
원주소방서,202307,14.0,원주,132.0,126,28.712903225806453
원주소방서,202307,15.0,원주,117.0,117,28.71935483870968
원주소방서,202307,16.0,원주,104.0,115,28.4741935483871
원주소방서,202307,17.0,원주,127.0,137,28.280645161290323
원주소방서,202307,18.0,원주,121.0,137,27.72903225806452
원주소방서,202307,19.0,원주,130.0,121,26.874193548387098
원주소방서,202307,20.0,원주,105.0,100,26.22258064516129
원주소방서,202307,21.0,원주,102.0,111,25.641935483870967
원주소방서,202307,22.0,원주,66.0,84,25.16774193548387
원주소방서,202307,23.0,원주,68.0,79,24.76774193548387
원주소방서,202308,0.0,원주,55.0,80,25.1
원주소방서,202308,1.0,원주,49.0,69,24.72258064516129
원주소방서,202308,2.0,원주,51.0,67,24.451612903225808
원주소방서,202308,3.0,원주,38.0,47,24.164516129032258
원주소방서,202308,4.0,원주,49.0,53,24.02258064516129
원주소방서,202308,5.0,원주,60.0,65,23.81290322580645
원주소방서,202308,6.0,원주,68.0,74,23.73548387096774
원주소방서,202308,7.0,원주,104.0,98,24.05806451612903
원주소방서,202308,8.0,원주,109.0,124,24.993548387096773
원주소방서,202308,9.0,원주,127.0,113,26.148387096774197
원주소방서,202308,10.0,원주,159.0,144,27.33225806451613
원주소방서,202308,11.0,원주,123.0,116,28.316129032258065
원주소방서,202308,12.0,원주,150.0,125,28.993548387096773
원주소방서,202308,13.0,원주,109.0,129,29.574193548387097
원주소방서,202308,14.0,원주,123.0,140,29.996774193548383
원주소방서,202308,15.0,원주,129.0,120,30.07741935483871
원주소방서,202308,16.0,원주,110.0,123,30.05161290322581
원주소방서,202308,17.0,원주,105.0,122,29.59354838709677
원주소방서,202308,18.0,원주,113.0,123,28.82903225806452
원주소방서,202308,19.0,원주,125.0,134,27.76451612903226
원주소방서,202308,20.0,원주,83.0,102,26.858064516129037
원주소방서,202308,21.0,원주,90.0,105,26.238709677419354
원주소방서,202308,22.0,원주,95.0,97,25.712903225806453
원주소방서,202308,23.0,원주,70.0,94,25.32903225806452
원주소방서,202309,0.0,원주,43.0,57,21.32333333333333
원주소방서,202309,1.0,원주,46.0,53,20.87333333333333
원주소방서,202309,2.0,원주,65.0,68,20.66333333333333
원주소방서,202309,3.0,원주,36.0,41,20.31
원주소방서,202309,4.0,원주,45.0,41,19.98
원주소방서,202309,5.0,원주,36.0,39,19.736666666666668
원주소방서,202309,6.0,원주,64.0,65,19.506666666666668
원주소방서,202309,7.0,원주,92.0,80,19.626666666666665
원주소방서,202309,8.0,원주,137.0,117,20.35
원주소방서,202309,9.0,원주,164.0,145,21.48333333333333
원주소방서,202309,10.0,원주,122.0,130,22.766666666666666
원주소방서,202309,11.0,원주,103.0,109,24.0
원주소방서,202309,12.0,원주,95.0,115,24.99333333333333
원주소방서,202309,13.0,원주,137.0,126,25.696666666666665
원주소방서,202309,14.0,원주,96.0,108,26.246666666666663
원주소방서,202309,15.0,원주,101.0,111,26.316666666666663
원주소방서,202309,16.0,원주,108.0,99,26.3
원주소방서,202309,17.0,원주,127.0,121,25.9
원주소방서,202309,18.0,원주,98.0,92,25.12
원주소방서,202309,19.0,원주,120.0,117,23.946666666666665
원주소방서,202309,20.0,원주,89.0,105,22.953333333333333
원주소방서,202309,21.0,원주,90.0,100,22.41333333333333
원주소방서,202309,22.0,원주,70.0,94,21.953333333333333
원주소방서,202309,23.0,원주,69.0,76,21.59
원주소방서,202310,0.0,원주,65.0,64,12.025806451612905
원주소방서,202310,1.0,원주,41.0,47,11.525806451612905
원주소방서,202310,2.0,원주,45.0,39,11.087096774193547
원주소방서,202310,3.0,원주,47.0,42,10.683870967741935
원주소방서,202310,4.0,원주,41.0,31,10.36451612903226
원주소방서,202310,5.0,원주,47.0,45,10.058064516129033
원주소방서,202310,6.0,원주,72.0,66,9.925806451612903
원주소방서,202310,7.0,원주,132.0,97,9.748387096774191
원주소방서,202310,8.0,원주,133.0,102,10.65483870967742
원주소방서,202310,9.0,원주,154.0,122,12.15483870967742
원주소방서,202310,10.0,원주,136.0,117,13.85483870967742
원주소방서,202310,11.0,원주,152.0,130,15.651612903225804
원주소방서,202310,12.0,원주,113.0,111,17.07741935483871
원주소방서,202310,13.0,원주,139.0,117,18.10967741935484
원주소방서,202310,14.0,원주,118.0,108,18.88387096774193
원주소방서,202310,15.0,원주,116.0,117,19.206451612903223
원주소방서,202310,16.0,원주,103.0,103,19.212903225806453
원주소방서,202310,17.0,원주,114.0,126,18.293548387096774
원주소방서,202310,18.0,원주,113.0,124,16.641935483870967
원주소방서,202310,19.0,원주,98.0,111,15.061290322580644
원주소방서,202310,20.0,원주,67.0,74,14.067741935483872
원주소방서,202310,21.0,원주,97.0,99,13.5
원주소방서,202310,22.0,원주,90.0,98,12.916129032258064
원주소방서,202310,23.0,원주,77.0,84,12.36451612903226
원주소방서,202311,0.0,원주,57.0,52,5.933333333333334
원주소방서,202311,1.0,원주,67.0,70,5.443333333333333
원주소방서,202311,2.0,원주,50.0,51,5.0600000000000005
원주소방서,202311,3.0,원주,57.0,42,4.683333333333334
원주소방서,202311,4.0,원주,32.0,31,4.503333333333333
원주소방서,202311,5.0,원주,83.0,68,4.156666666666667
원주소방서,202311,6.0,원주,56.0,55,3.87
원주소방서,202311,7.0,원주,87.0,69,3.756666666666667
원주소방서,202311,8.0,원주,121.0,123,3.983333333333333
원주소방서,202311,9.0,원주,159.0,128,5.1433333333333335
원주소방서,202311,10.0,원주,142.0,118,6.25
원주소방서,202311,11.0,원주,104.0,95,7.61
원주소방서,202311,12.0,원주,90.0,85,8.876666666666667
원주소방서,202311,13.0,원주,116.0,103,9.98
원주소방서,202311,14.0,원주,114.0,114,10.696666666666664
원주소방서,202311,15.0,원주,102.0,94,11.15
원주소방서,202311,16.0,원주,97.0,127,10.886666666666668
원주소방서,202311,17.0,원주,109.0,110,10.326666666666666
원주소방서,202311,18.0,원주,99.0,104,9.33
원주소방서,202311,19.0,원주,100.0,92,8.296666666666667
원주소방서,202311,20.0,원주,94.0,92,7.646666666666666
원주소방서,202311,21.0,원주,89.0,98,6.993333333333334
원주소방서,202311,22.0,원주,72.0,76,6.41
원주소방서,202311,23.0,원주,73.0,66,5.993333333333334
원주소방서,202312,0.0,원주,63.0,65,0.064516129032258
원주소방서,202312,1.0,원주,68.0,67,-0.2935483870967742
원주소방서,202312,2.0,원주,48.0,53,-0.567741935483871
원주소방서,202312,3.0,원주,55.0,50,-0.8935483870967743
원주소방서,202312,4.0,원주,48.0,44,-1.2516129032258063
원주소방서,202312,5.0,원주,54.0,43,-1.5129032258064516
원주소방서,202312,6.0,원주,62.0,66,-1.664516129032258
원주소방서,202312,7.0,원주,103.0,83,-1.8225806451612905
원주소방서,202312,8.0,원주,130.0,115,-1.7903225806451613
원주소방서,202312,9.0,원주,160.0,132,-0.9451612903225806
원주소방서,202312,10.0,원주,177.0,126,0.0806451612903225
원주소방서,202312,11.0,원주,126.0,122,1.3548387096774193
원주소방서,202312,12.0,원주,149.0,125,2.603225806451613
원주소방서,202312,13.0,원주,130.0,123,3.448387096774194
원주소방서,202312,14.0,원주,118.0,111,4.032258064516129
원주소방서,202312,15.0,원주,102.0,102,4.432258064516129
원주소방서,202312,16.0,원주,95.0,100,4.464516129032258
원주소방서,202312,17.0,원주,109.0,115,3.9225806451612906
원주소방서,202312,18.0,원주,118.0,129,3.019354838709677
원주소방서,202312,19.0,원주,89.0,87,2.2483870967741937
원주소방서,202312,20.0,원주,95.0,98,1.9258064516129036
원주소방서,202312,21.0,원주,84.0,93,1.4225806451612903
원주소방서,202312,22.0,원주,73.0,87,0.8633333333333334
원주소방서,202312,23.0,원주,66.0,79,0.6032258064516127
원주소방서,202401,0.0,원주,67.0,62,-1.0548387096774192
원주소방서,202401,1.0,원주,53.0,57,-1.364516129032258
원주소방서,202401,2.0,원주,43.0,51,-1.538709677419355
원주소방서,202401,3.0,원주,68.0,51,-1.8225806451612905
원주소방서,202401,4.0,원주,49.0,49,-2.0258064516129037
원주소방서,202401,5.0,원주,57.0,53,-2.325806451612903
원주소방서,202401,6.0,원주,91.0,83,-2.664516129032258
원주소방서,202401,7.0,원주,93.0,69,-2.787096774193548
원주소방서,202401,8.0,원주,154.0,124,-2.8451612903225807
원주소방서,202401,9.0,원주,178.0,142,-2.083870967741935
원주소방서,202401,10.0,원주,150.0,115,-1.1516129032258065
원주소방서,202401,11.0,원주,82.0,96,0.1064516129032258
원주소방서,202401,12.0,원주,124.0,113,1.219354838709677
원주소방서,202401,13.0,원주,127.0,114,1.9903225806451612
원주소방서,202401,14.0,원주,110.0,110,2.6064516129032262
원주소방서,202401,15.0,원주,107.0,108,2.925806451612903
