연월,시간대,지역,평균기온,중앙기온,최저기온,최고기온,기온표준편차,평균습도,중앙습도,최저습도,최고습도,습도표준편차,평균풍속,중앙풍속,최저풍속,최고풍속,풍속표준편차
201701,21,부산,3.6967741935483875,4.7,-4.1,10.0,3.714070890632698,46.225806451612904,44.0,20.0,92.0,17.35455689901907,3.032258064516129,2.8,0.0,7.2,1.844159627359518
201701,22,부산,3.4096774193548387,4.4,-4.9,9.4,3.8965245059933156,46.516129032258064,44.0,22.0,92.0,16.89944963155494,3.3838709677419354,3.4,0.0,7.6,1.8615579092422467
201701,23,부산,3.083870967741935,3.5,-5.6,9.5,4.088854507413501,47.83870967741935,47.0,23.0,91.0,16.06880367709131,3.467741935483871,3.7,0.6,6.3,1.5653300177649854
201702,0,부산,3.8535714285714286,4.25,-3.4,13.5,3.93657890041003,47.75,45.5,20.0,95.0,18.226202139898604,3.6464285714285714,3.3,0.9,8.4,1.9893200295312417
201702,1,부산,3.4642857142857144,3.75,-3.8,13.5,4.127793266223159,49.107142857142854,46.0,22.0,95.0,18.549911222138135,3.2714285714285714,2.8,0.1,7.5,2.0176732369254666
201702,2,부산,3.1785714285714284,3.3499999999999996,-4.1,13.8,4.2174555382281405,50.142857142857146,45.5,23.0,90.0,19.122827711469338,3.117857142857143,2.6,0.0,8.3,2.0099849956006346
201702,3,부산,2.892857142857143,2.8,-4.5,13.9,4.3150836712568035,50.642857142857146,47.0,26.0,91.0,18.864456654452702,3.2392857142857143,3.1,0.0,7.4,1.9600338783380262
201702,4,부산,2.8214285714285716,2.7,-4.8,14.2,4.5140404125972164,50.42857142857143,46.0,24.0,90.0,18.329148151446425,2.992857142857143,2.7,0.0,8.0,2.094601274074495
201702,5,부산,2.6999999999999997,2.5,-5.1,14.2,4.48536715537519,51.214285714285715,48.5,25.0,92.0,17.949222912833946,3.4499999999999997,3.1,0.0,7.5,1.953060276705367
201702,6,부산,2.567857142857143,2.05,-5.6,13.9,4.518280037509241,51.285714285714285,48.5,23.0,94.0,18.167649602067186,3.3428571428571425,2.95,0.0,6.7,1.7306450459676228
